"Gene ID","source_id","sense - T05 - unique only","sense - T10 - unique only","sense - T15 - unique only","sense - T20 - unique only","sense - T25 - unique only","sense - T30 - unique only","sense - T35 - unique only","sense - T40 - unique only","antisense - T05 - unique only","antisense - T10 - unique only","antisense - T15 - unique only","antisense - T20 - unique only","antisense - T25 - unique only","antisense - T30 - unique only","antisense - T35 - unique only","antisense - T40 - unique only","sense - T05","sense - T10","sense - T15","sense - T20","sense - T25","sense - T30","sense - T35","sense - T40","antisense - T05","antisense - T10","antisense - T15","antisense - T20","antisense - T25","antisense - T30","antisense - T35","antisense - T40"
"PF3D7_1369200","PF3D7_1369200.1","5.61","11.54","17.48","17.82","14.7","20.26","21.88","20.56","0.1","0.16","0.21","0.19","0.12","0.2","0.1","1.35","4.57","10.22","15.82","16.22","13.54","18.87","20.61","18","0.12","0.15","0.2","0.21","0.11","0.21","0.12","1.18"
"PF3D7_1369300","PF3D7_1369300.1","1.99","3.01","2.26","2.66","0.92","1.63","0.85","3.24","0","0.23","0.31","0.07","0.18","0.14","0.07","1.06","1.73","2.73","2.11","2.55","0.95","1.82","0.92","2.83","0.06","0.2","0.35","0.06","0.17","0.13","0.06","0.99"
"PF3D7_1369900","PF3D7_1369900.1","0","0","0","0","0","0","0","0","1.29","0","2.73","0","0","0","0","2.47","0","0","0","0","0","0","0","0","1.05","0","2.47","0","0","0","0","2.16"
"PF3D7_1370500","PF3D7_1370500.1","30.55","9.74","6.07","5.04","5.41","17.11","26.62","36.79","0.15","0","0","0.14","0","0","0","1.45","103.38","30.99","18.05","16.61","21.38","67.81","99.58","136.85","0.25","0.14","0","0.13","0","0","0","3.29"
"PF3D7_1371600","PF3D7_1371600.1","40.74","13.82","1.87","0.23","0.22","0.74","1.24","14.55","0.02","0","0","0","0.01","0.02","0.04","1.39","33.05","12.23","1.73","0.24","0.22","0.72","1.16","12.72","0.02","0","0","0","0.01","0.02","0.04","1.21"
"PF3D7_1372300","PF3D7_1372300.1","162.96","285.69","169.08","85.13","24.67","13.37","5.43","1.43","0.15","0.15","0.16","0.14","0","0.14","0","0.86","301.18","607.51","406.79","184.44","65.34","46.17","20.17","4.26","0.12","0.68","0.29","0.13","0","0.26","0","1.75"
"PF3D7_1372500","PF3D7_1372500.1","0.41","0","0.22","6.94","14.09","8.41","1.91","1.57","0","0.84","1.19","1.37","0.34","0.28","0.45","1.47","0.75","0","0.39","9.85","18.18","11.48","2.56","2.32","0.17","1.02","1.96","2.04","0.62","0.35","0.43","1.89"
"PF3D7_1373400","PF3D7_1373400.1","0.41","0.17","0.43","0","0.07","0.15","0.29","0.71","0.49","4.03","5.98","7.73","3.27","0.53","0.51","0.63","0.8","0.37","0.7","0.07","0.12","0.28","0.55","3.16","0.8","5.11","9.16","12.34","4.24","1.05","1.02","2.33"
"PF3D7_1101900","PF3D7_1101900.1","0","0","0","0","0","0","0","0.21","0","0","0","0","0","0","0","0.21","0","0","0","0","0","0","0.36","1.63","0","0.78","0.41","0.75","0.16","0.56","0","2.54"
"PF3D7_1102300","PF3D7_1102300.1","25.19","155.42","79.64","57.54","21.14","8.23","5.47","5.64","0","0.08","0.16","0","0","0.07","0","0.79","32.21","207.43","112.53","75.54","30.59","10.76","7.37","6.98","0","0.2","0.14","0.39","0.11","0.13","0","0.69"
"PF3D7_1102400","PF3D7_1102400.1","33.26","31.76","40.65","60.02","68.47","62.05","50.7","34.41","0.28","0.14","0.25","0.54","0.12","0.39","0.17","1.3","26.96","28.03","36.78","54.51","62.64","57.6","47.65","30.05","0.27","0.13","0.22","0.49","0.14","0.44","0.16","1.18"
"PF3D7_1102500","PF3D7_1102500.1","54.32","1287.1","2556.27","1529.01","645.54","417.46","261.78","129.94","0","0.36","0.84","0.38","0.21","0.32","0.26","1.47","44.04","1136.22","2309.74","1389","590.02","387.66","246.08","113.46","0.04","0.31","0.76","0.39","0.19","0.34","0.25","1.29"
"PF3D7_1102600","PF3D7_1102600.1","1.82","4.55","3.25","2.28","22.75","61.24","50.01","36.57","0","0.47","0.48","0.65","0.09","0.31","0.5","1.42","1.48","4.01","2.94","2.07","20.79","56.85","47","32.03","0","0.41","0.44","0.59","0.09","0.29","0.47","1.24"
"PF3D7_1103200","PF3D7_1103200.1","0","1.3","0","0","0","0","0","2.44","0","0","0","0","0","0","0","1.22","0","1.15","0","0","0","0","0","2.13","0","0","0","0","0","0","0","1.07"
"PF3D7_1103400","PF3D7_1103400.1","7.23","2.95","2.08","13.6","43.29","70.67","78.33","40.78","0.04","0.15","0.09","0.06","0.04","0.1","0.11","1.32","7.53","3.69","2.49","15.39","49.27","87.61","89.94","44.09","0.05","0.13","0.08","0.05","0.08","0.09","0.11","1.68"
"PF3D7_1104300","PF3D7_1104300.1","19.95","6.69","3.85","11.24","61.71","131.49","218.6","122.99","0.14","0.19","0.26","0.23","0.05","0.22","0.34","1.09","16.22","6.05","3.5","10.24","56.46","122.39","205.63","107.46","0.13","0.2","0.23","0.21","0.04","0.23","0.32","1.18"
"PF3D7_1104500","PF3D7_1104500.1","0.67","0.49","0.71","0.55","0.52","0.35","0.47","1.43","0.38","0.1","0.05","0.14","0.16","0.31","0.68","2.03","0.58","0.43","0.64","0.5","0.51","0.33","0.48","1.29","0.31","0.13","0.05","0.12","0.15","0.29","0.64","1.85"
"PF3D7_1104600","PF3D7_1104600.1","1.11","1.53","1.42","0.92","1.48","2.08","1.96","3.04","0.24","0.15","0.61","3.21","4.6","4.21","1.62","1.48","1.09","1.56","1.43","1.21","1.57","2.26","1.92","2.9","0.2","0.13","0.55","3.08","4.21","3.91","1.56","1.33"
"PF3D7_1106700","PF3D7_1106700.1","13.1","15.84","32.77","46.1","50.77","48.97","50.62","35.86","0.18","0.06","0.22","0.84","1.31","2","1.31","1.97","10.64","14.04","29.72","41.93","46.42","45.51","47.63","31.39","0.15","0.05","0.2","0.78","1.24","1.96","1.28","1.75"
"PF3D7_1107200","PF3D7_1107200.1","9.47","19.05","38.37","57.3","82.31","108.65","92.3","51.32","0.83","1.29","1.51","1.03","0.69","0.6","0.69","2.12","7.71","16.9","34.71","52.05","75.31","100.94","86.82","44.81","0.7","1.14","1.41","0.98","0.73","0.56","0.69","1.85"
"PF3D7_1109000","PF3D7_1109000.1","0","0.9","2.78","1.67","2.92","4.84","3.88","5.88","0","0","0","0","0","0","0","3.36","0","0.79","2.51","1.52","2.67","4.5","3.65","5.14","0","0","0","0","0","0","0","2.94"
"PF3D7_1109800","PF3D7_1109800.1","5.47","8.95","10.41","15.63","21.84","16.11","10.65","7.34","4.38","10.07","9.25","11.46","0.91","6.04","1.94","1.05","4.44","7.9","9.41","14.19","19.96","14.95","10.01","6.41","3.55","8.89","8.36","10.41","0.83","5.61","1.82","0.92"
"PF3D7_1110500","PF3D7_1110500.1","12.3","4.44","3.77","14.77","36.04","54.3","77.55","64.84","0.18","0","0.03","0.03","0.07","0.08","0.05","1.33","10.05","3.99","3.55","13.62","33.07","50.56","73.03","56.72","0.14","0.03","0.03","0.08","0.09","0.1","0.1","1.18"
"PF3D7_1110700","PF3D7_1110700.1","38.04","10.54","1.73","0.47","0.61","5.57","31.91","87.2","2.45","2.93","2.25","1.56","1.16","3.69","3.98","5.01","30.84","9.31","1.56","0.42","0.56","5.24","30.26","76.14","1.99","2.58","2.03","1.41","1.06","3.42","3.74","4.38"
"PF3D7_1112700","PF3D7_1112700.1","4.94","1.89","1.38","1.68","2.25","8.31","6.12","6.91","0.08","0.03","0.03","0.1","0.04","0.17","0.19","1.43","4.01","1.66","1.3","1.55","2.09","7.76","5.82","6.21","0.15","0.05","0.03","0.09","0.04","0.18","0.18","1.3"
"PF3D7_1112900","PF3D7_1112900.1","36.88","10.89","2.16","0.65","0.28","0.16","1.21","35.89","0.26","0.17","0.63","0.65","1.63","2.74","0.68","2.61","29.9","9.61","1.95","0.59","0.26","0.15","1.2","31.34","0.21","0.15","0.57","0.59","1.49","2.55","0.64","2.28"
"PF3D7_1114300","PF3D7_1114300.1","14.97","13.67","14.41","14.25","5.56","6.39","1.65","1.79","0.53","0.27","0","0.25","0","0","0.47","0.77","12.14","12.79","13.78","14.33","7.11","7.76","2.67","3.35","0.65","0.72","0.26","0.69","0","0.46","0.89","1.34"
"PF3D7_1116200","PF3D7_1116200.1","3.1","13.12","33.96","33.54","18.52","15.04","8.85","5.67","30.16","11.39","1.64","0.27","1.88","2.33","4.74","9.58","2.97","11.7","30.69","30.47","16.92","13.96","8.32","5.07","24.57","10.05","1.48","0.24","1.71","2.17","4.45","8.37"
"PF3D7_1116200","PF3D7_1116200.2","3.1","13.12","33.96","33.54","18.52","15.04","8.85","5.67","30.16","11.39","1.64","0.27","1.88","2.33","4.74","9.58","2.97","11.7","30.69","30.47","16.92","13.96","8.32","5.07","24.57","10.05","1.48","0.24","1.71","2.17","4.45","8.37"
"PF3D7_1116700","PF3D7_1116700.1","212.3","302.8","273.86","485.46","404.09","311.99","185.32","51.47","0.4","0.23","0.14","0.67","0.15","0.33","0.27","1.52","172.17","267.27","247.43","441.03","369.33","289.62","174.17","44.94","0.36","0.2","0.13","0.65","0.13","0.3","0.26","1.33"
"PF3D7_1117000","PF3D7_1117000.1","2.9","1.23","0.51","0.32","3.23","12.39","17.94","14.89","0.12","0.1","0.13","0.11","0","0.11","0.13","1.71","2.37","1.11","0.46","0.31","3.27","12","17.34","14.12","0.1","0.09","0.12","0.13","0","0.31","0.12","1.49"
"PF3D7_1118100","PF3D7_1118100.1","31.4","43.09","55.46","70.58","62.48","83.92","99.67","88.51","0","0","0","0.19","0.33","0.37","0","2.09","25.46","38.04","50.11","64.11","57.1","77.9","93.68","77.29","0","0","0","0.17","0.3","0.34","0","1.83"
"PF3D7_1119400","PF3D7_1119400.1","46.62","53.97","72.35","71.28","54.19","57.96","82.99","95.07","0.1","0.13","0.12","0.18","0.12","0.08","0.15","1.59","59.31","73.4","101.86","97.96","73.35","76.79","113.18","123.7","0.08","0.13","0.17","0.2","0.12","0.11","0.18","1.45"
"PF3D7_1119600","PF3D7_1119600.1","8.1","9.76","17.74","32.15","50.79","54.79","45","21.8","0.03","0.03","0.09","0.06","0.1","0.11","0.05","1.44","6.61","8.64","16.08","29.23","46.48","50.89","42.3","19.08","0.02","0.03","0.08","0.1","0.11","0.1","0.05","1.28"
"PF3D7_1120600","PF3D7_1120600.1","3.23","2.14","1.62","4.92","30.84","68.55","66.02","23.07","0.45","0.82","0.86","1.19","0.9","1.71","1.13","1.98","3.05","2.11","1.58","4.96","31.76","71.71","68.91","22.31","0.37","0.73","0.79","1.1","0.82","1.59","1.07","1.84"
"PF3D7_1121500","PF3D7_1121500.1","4.57","5.65","4.76","4.58","6.7","23.33","30.51","21.18","0.06","0.06","0.13","0.17","0","0","0.05","1.55","4.04","5.1","4.59","4.36","6.21","21.7","28.77","18.64","0.05","0.11","0.11","0.16","0","0","0.05","1.36"
"PF3D7_1121800","PF3D7_1121800.1","0.95","1.24","0.86","0.51","0.31","0.77","0.91","2.13","0.05","0.05","0.02","0.07","0.11","0.1","0.08","1.42","0.81","1.16","0.8","0.53","0.34","0.73","0.87","1.86","0.05","0.04","0.01","0.07","0.12","0.13","0.08","1.25"
"PF3D7_1122100","PF3D7_1122100.1","3.55","2.22","1.78","1.66","2.85","13.79","24.12","17.36","0.06","0.12","0","0","0.05","0.28","0.05","1.85","2.88","1.96","1.61","1.56","2.61","13.01","22.72","15.15","0.05","0.11","0","0.05","0.09","0.26","0.05","1.61"
"PF3D7_1122300","PF3D7_1122300.1","34.17","43.45","42.64","24.54","8.19","7.25","11.14","29.61","0.09","0.35","0.27","0.24","0.21","0.24","0.91","1.72","28.54","38.97","38.61","22.52","7.81","7.17","10.68","26.29","0.07","0.31","0.25","0.22","0.2","0.22","0.85","1.5"
"PF3D7_1122700","PF3D7_1122700.1","12.89","4.35","0.9","0.23","0.3","3.13","39.68","80.81","2.31","0.62","0","0.46","0.81","4.03","4.3","4.54","10.45","3.84","0.93","0.21","0.28","2.91","37.3","70.57","1.87","0.66","0","0.42","0.74","3.74","4.14","3.97"
"PF3D7_1123100","PF3D7_1123100.1","177.57","179.02","173.32","146.36","118.16","96.21","103.27","169.54","0.08","0.07","0.06","0.12","0.03","0.1","0.11","1.66","176.29","189.3","188.14","156.76","133.22","106.65","118.3","175.68","0.07","0.06","0.08","0.15","0.03","0.11","0.14","1.62"
"PF3D7_1124100","PF3D7_1124100.1","31.96","58.7","83.53","89.07","73.67","90.72","108.12","102.91","0.06","0.02","0.22","0.27","0.12","0.21","0.25","1.51","25.97","51.85","75.58","81","67.4","84.26","101.7","89.94","0.05","0.02","0.2","0.26","0.13","0.22","0.23","1.32"
"PF3D7_1124300","PF3D7_1124300.1","51.22","124.55","154.08","172.17","201.49","189.94","163.03","117.48","0.12","0.12","0.25","0.28","0.25","0.16","0.36","1.47","41.58","109.93","139.2","156.48","184.22","176.38","153.33","102.73","0.1","0.16","0.23","0.31","0.22","0.15","0.34","1.43"
"PF3D7_1124400","PF3D7_1124400.1","23.25","73.49","90.56","108.1","98.44","108.69","68.19","29.09","0.21","0.64","0.66","0.8","1.22","0.77","2.04","0.6","19.19","65.24","82.02","98.37","89.96","101.25","64.09","25.58","0.17","0.57","0.6","0.72","1.11","0.72","2.09","0.53"
"PF3D7_1124800","PF3D7_1124800.1","203.85","545.35","718.45","832.7","786.34","532.67","328.86","118.9","0.13","0.39","1.06","0.96","1.67","1.85","0.67","2.16","165.69","481.7","649.23","756.47","718.67","494.58","309.09","103.92","0.1","0.34","0.96","0.87","1.53","1.72","0.63","1.89"
"PF3D7_1125900","PF3D7_1125900.1","556.76","346.44","421.5","534.14","384.06","357.13","308.37","131.41","1.32","6.75","2.79","5.97","20.85","17.9","7.59","6.63","451.43","305.79","380.81","485.74","351.46","331.52","289.83","114.75","1.07","5.96","2.52","5.42","19.05","16.62","7.13","5.79"
"PF3D7_1127000","PF3D7_1127000.1","18.09","30.83","32.09","30.85","26.68","30.7","25.04","12.27","0.11","0.33","0.34","1.13","0.72","0.79","1.14","1.65","14.66","27.31","28.99","28.02","24.46","28.5","23.63","10.71","0.09","0.29","0.31","1.02","0.65","0.74","1.07","1.44"
"PF3D7_1127700","PF3D7_1127700.1","1.38","1.42","2.63","3.16","2.65","2.36","1.29","1.72","0.28","0.21","0.07","0.07","0.17","0.06","0.06","1.79","1.12","1.25","2.38","3.05","2.47","2.19","1.38","1.5","0.34","0.37","0.33","0.42","0.32","0.47","0.06","1.62"
"PF3D7_1130100","PF3D7_1130100.1","287.85","879.22","1596.86","2251.04","2178.98","1776.43","1464.68","939.08","1.06","0.36","0","1.01","0.29","0.32","0","1.35","233.39","776.37","1442.74","2044.67","1991.2","1649.06","1376.9","820.29","0.86","0.32","0","0.91","0.27","0.3","0","1.18"
"PF3D7_1131900","PF3D7_1131900.1","0.56","0.29","0.13","0.19","0.37","3.01","2.51","2.48","0.64","0.33","0.34","1.48","1.69","1.36","0.56","1.61","0.84","0.65","0.34","0.24","0.52","2.96","2.45","2.4","0.58","0.32","0.3","1.35","1.61","1.26","0.56","1.4"
"PF3D7_1132000","PF3D7_1132000.1","61.87","53.29","44.65","49.57","51.69","62.24","71.49","92.38","0.21","0.22","0.04","0.4","0.23","0.68","0.53","3.33","50.28","47.1","40.54","45.24","47.34","57.9","67.28","80.78","0.2","0.22","0.03","0.36","0.24","0.63","0.5","2.94"
"PF3D7_1132200","PF3D7_1132200.1","46.53","212.37","355.19","451.05","574.45","541.49","328.63","90.66","0.06","0","0.06","0.16","0.19","0.31","0.1","1.47","37.73","187.65","320.91","409.7","525.04","502.86","308.87","79.26","0.05","0","0.05","0.2","0.17","0.34","0.09","1.28"
"PF3D7_1132900","PF3D7_1132900.1","5.86","2.21","5.87","50.66","79.03","71.94","48.84","19.21","1.23","0.95","0.33","1.17","0.77","0.57","0.82","3.1","4.75","2.09","5.3","46.02","72.22","66.92","46.16","16.77","1.13","0.84","0.29","1.2","0.7","0.79","0.9","2.84"
"PF3D7_1135300","PF3D7_1135300.1","7.49","9.98","19.66","22.32","19.62","16.14","29.16","33.89","0.15","0","0.08","0.07","0","0.56","0.13","1.67","6.07","8.81","17.77","20.34","17.93","15.11","27.47","29.66","0.12","0","0.07","0.07","0.06","0.52","0.13","1.45"
"PF3D7_1135900","PF3D7_1135900.1","240.62","99.83","158.89","107.34","94.55","270.91","504.25","961.51","0.21","0.53","0.44","0.8","1.13","1.06","0.28","1.7","195.1","88.11","143.56","97.5","86.4","251.66","473.93","839.67","0.25","0.47","0.4","0.72","1.03","0.98","0.26","1.48"
"PF3D7_1136000","PF3D7_1136000.1","21.18","5.9","1.65","0.49","4.62","22.88","58.49","105.62","0.01","0.01","0.04","0.04","0.02","0.08","0.12","1.34","20.49","6.58","1.74","0.59","4.97","26.76","67.7","108.06","0.02","0.02","0.05","0.07","0.03","0.08","0.12","1.31"
"PF3D7_1136200","PF3D7_1136200.1","91.92","20.1","2.6","0.43","0.15","0.25","3.63","120.74","0.41","0.51","0.29","0.56","1.71","6.38","4.27","3.19","74.75","17.74","2.35","0.43","0.17","0.23","3.49","105.51","0.33","0.45","0.26","0.51","1.56","5.92","4.02","2.78"
"PF3D7_1136400","PF3D7_1136400.1","169.32","209.1","199.33","153.54","109.51","129.52","132.02","120.52","0.38","1.86","4.54","1.73","0.55","0.58","0.87","2.54","137.43","184.69","180.35","139.53","100.26","120.44","124.34","105.32","0.34","1.64","4.14","1.63","0.58","0.54","0.81","2.28"
"PF3D7_1137800","PF3D7_1137800.1","9.38","2.71","0.65","0","0.51","0.38","0.36","1.37","2.04","21.9","19.62","12.43","7.63","11.45","5.59","4.69","7.77","2.39","0.78","0","0.62","0.52","0.34","1.19","1.65","19.33","17.73","11.29","6.98","10.63","5.26","4.09"
"PF3D7_1138000","PF3D7_1138000.1","44.99","11.54","1.74","0.56","0.38","0.93","20.88","129.68","0.05","0.04","0.06","0.03","0.01","0.03","0.07","1.4","36.54","10.18","1.6","0.57","0.39","0.93","19.64","113.3","0.05","0.05","0.05","0.03","0.02","0.04","0.06","1.23"
"PF3D7_1139900","PF3D7_1139900.1","23.99","79.83","125.32","147.44","90.06","105.63","87.09","43.72","0.47","0.16","0.16","0","0.13","0.29","0.14","2.24","19.58","70.46","113.23","133.92","82.3","98.19","81.86","38.31","0.38","0.14","0.15","0","0.12","0.27","0.13","1.95"
"PF3D7_1140100","PF3D7_1140100.1","117.77","103.49","289.86","577.76","519.93","514.27","513.82","565.8","0","0.25","0","0.23","0","0","0","2.07","95.49","91.34","261.88","525","475.13","477.4","483.33","494.45","0","0.22","0","0.21","0","0","0","1.81"
"PF3D7_1140500","PF3D7_1140500.1","4.06","2.12","1.09","0.76","3.31","8.38","5","7.63","0.05","0.05","0.04","0.1","0.06","0.1","0.08","1.33","3.32","1.9","1.02","0.74","3.04","7.81","4.71","6.69","0.06","0.08","0.03","0.09","0.08","0.09","0.09","1.18"
"PF3D7_1140900","PF3D7_1140900.1","3.64","0.76","0.57","1.42","6.23","14.05","20.33","21.33","0.02","0.09","0.07","0.12","0.07","0.05","0.09","1.61","2.96","0.74","0.58","1.33","5.77","13.07","19.15","18.67","0.04","0.11","0.08","0.1","0.07","0.04","0.09","1.42"
"PF3D7_1141800","PF3D7_1141800.1","53.45","11.96","1.99","0.45","0.2","0.72","24.72","153.88","0","0.4","0.5","1.64","1.96","3.61","1.39","1.8","43.6","11.05","2.32","0.61","0.78","1.21","23.75","134.7","0","0.43","0.45","1.56","1.85","3.42","1.31","1.58"
"PF3D7_1142400","PF3D7_1142400.1","37.78","52.24","89.62","96.26","83","97.92","86.41","73.26","0.07","0.13","0","0.13","0","0.12","0","1.45","30.74","46.11","81.09","87.55","75.85","90.95","81.26","64.24","0.05","0.12","0","0.17","0.05","0.11","0.05","1.32"
"PF3D7_1142700","PF3D7_1142700.1","9.41","35.36","83.63","103.6","90.3","79.68","55.96","19.91","0.1","0","0.11","0.24","0.04","0.23","0.49","1.49","7.71","31.26","75.66","94.14","82.51","74.06","52.68","17.51","0.08","0","0.1","0.22","0.04","0.26","0.46","1.3"
"PF3D7_1145700","PF3D7_1145700.1","8.46","2.8","1.87","1.15","1.81","17.71","39.75","43.89","0","0.16","0.6","0.38","0.33","0.3","0.21","0.62","6.99","2.62","1.85","1.39","1.9","16.57","37.62","38.72","0","0.15","0.54","0.35","0.31","0.34","0.2","0.54"
"PF3D7_1145900","PF3D7_1145900.1","5.99","5.27","5.67","8.2","8.04","12.38","9.2","12.18","4.31","4.08","4.22","10.41","8.39","7.83","4.46","4.33","4.86","4.65","5.22","7.45","7.43","11.49","8.65","10.64","3.49","3.7","3.81","9.45","7.67","7.27","4.19","3.78"
"PF3D7_1146000","PF3D7_1146000.1","13.63","58.07","79.39","87.78","87.86","65.87","30.9","11.4","1.63","0.34","0.51","0.46","0.16","0.4","0.59","2.44","11.05","51.26","71.73","79.89","80.32","61.23","29.09","9.99","1.32","0.3","0.5","0.42","0.15","0.37","0.56","2.13"
"PF3D7_1146500","PF3D7_1146500.1","1.36","0.7","0.52","0.56","0.16","1.17","0.34","1.87","0","0.1","0","0","0","0.27","0.26","1.49","1.19","0.62","0.47","0.67","0.15","1.08","0.41","1.63","0","0.09","0","0","0.07","0.25","0.24","1.3"
"PF3D7_1146900","PF3D7_1146900.1","16.17","36.31","62.55","75.7","51.02","63.94","87.87","92.43","0","0.34","0","0","0","0.15","0","2.24","13.25","32.05","56.67","68.76","46.75","59.36","82.73","81.27","0","0.3","0","0","0.13","0.43","0","1.95"
"PF3D7_1147200","PF3D7_1147200.1","4.32","2.97","2.1","1.26","0.67","0.41","0.52","2.72","0.08","0","0.02","0.02","0.02","0.08","0.08","1.59","3.58","2.69","1.93","1.2","0.65","0.41","0.52","2.42","0.07","0.01","0.02","0.05","0.03","0.11","0.12","1.41"
"PF3D7_1148200","PF3D7_1148200.1","28.04","6.82","4.88","4.23","4.12","16.36","28.73","37.83","0","0","0","0","0","0","0","0","99.68","29.17","16.49","15.97","20.4","64.39","98.22","134.98","0.14","0","0","0","0","0","0","1.86"
"PF3D7_1148500","PF3D7_1148500.1","13.97","2.79","2.88","2.27","2.27","14.73","6.33","38.18","3.41","3.83","1.8","0.65","2.55","1.57","3.62","3.59","16.3","5.84","4.23","2.95","2.07","20.66","7.93","49.01","80.39","53.52","13.67","7.66","19.94","54.12","42.77","88.9"
"PF3D7_1148700","PF3D7_1148700.1","46.21","304.87","647.3","473.79","86.54","65.04","47.97","24.65","0.17","0.26","0.35","0.24","0.35","0.08","0.37","0.8","37.61","270.16","586.5","431.51","79.84","60.87","45.3","21.53","0.14","0.23","0.32","0.22","0.32","0.07","0.35","0.7"
"PF3D7_1149100","PF3D7_1149100.1","16.91","16.73","77.24","249.36","601.44","902.19","550.79","82.23","30.66","16.8","5.3","1.31","0.23","0.57","0.24","1.84","33.05","33.02","161.96","499.01","1294.69","1985.2","1223.36","171.84","63.6","42.95","11.09","2.62","0.57","1","0.46","4.2"
"PF3D7_1149100","PF3D7_1149100.2","16.91","16.73","77.24","249.36","601.44","902.19","550.79","82.23","30.66","16.8","5.3","1.31","0.23","0.57","0.24","1.84","33.05","33.02","161.96","499.01","1294.69","1985.2","1223.36","171.84","63.6","42.95","11.09","2.62","0.57","1","0.46","4.2"
"PF3D7_1149300","PF3D7_1149300.1","53.11","29.79","13.14","6.42","11.68","18.91","6.21","4.02","0.22","0","0","0.26","0.18","0.15","0.2","1.91","43.11","26.54","12.03","5.88","10.67","17.56","5.83","3.51","0.36","0","0","0.24","0.17","0.28","0.55","1.89"
"PF3D7_0101000","PF3D7_0101000.1","0","0.09","0","0.25","0","0.08","0.08","0.25","0","0","0","0","0","0","0","0.41","0","0.08","0.16","0.3","0","0.07","0.14","0.79","0","0","0","0","0","0","0","0.58"
"PF3D7_0103400","PF3D7_0103400.1","99.08","52.41","12.25","37.02","100.94","114.95","90.16","59.37","0.23","0.1","0.04","0.15","0.16","0.12","0.07","1.39","81.73","47.14","11.43","34.32","93.65","109.07","86.13","53.04","0.22","0.1","0.05","0.13","0.16","0.13","0.06","1.34"
